,data,Subject,clip,label,onset_frame,apex_frame,offset_frame,onset_frame_path,apex_frame_path,offset_frame_path,data_sub,Estimated Emotion
557,casme2,sub17,EP02_01,0,91,118,136,casme2/sub17/EP02_01/img91.jpg,casme2/sub17/EP02_01/img118.jpg,casme2/sub17/EP02_01/img136.jpg,casme2_sub17,disgust
558,casme2,sub17,EP02_01,0,91,120,136,casme2/sub17/EP02_01/img91.jpg,casme2/sub17/EP02_01/img120.jpg,casme2/sub17/EP02_01/img136.jpg,casme2_sub17,disgust
559,casme2,sub17,EP02_01,0,91,121,136,casme2/sub17/EP02_01/img91.jpg,casme2/sub17/EP02_01/img121.jpg,casme2/sub17/EP02_01/img136.jpg,casme2_sub17,disgust
560,casme2,sub17,EP02_03,0,81,107,131,casme2/sub17/EP02_03/img81.jpg,casme2/sub17/EP02_03/img107.jpg,casme2/sub17/EP02_03/img131.jpg,casme2_sub17,disgust
561,casme2,sub17,EP02_03,0,81,108,131,casme2/sub17/EP02_03/img81.jpg,casme2/sub17/EP02_03/img108.jpg,casme2/sub17/EP02_03/img131.jpg,casme2_sub17,disgust
562,casme2,sub17,EP02_03,0,81,110,131,casme2/sub17/EP02_03/img81.jpg,casme2/sub17/EP02_03/img110.jpg,casme2/sub17/EP02_03/img131.jpg,casme2_sub17,disgust
563,casme2,sub17,EP02_03,0,81,111,131,casme2/sub17/EP02_03/img81.jpg,casme2/sub17/EP02_03/img111.jpg,casme2/sub17/EP02_03/img131.jpg,casme2_sub17,disgust
564,casme2,sub17,EP02_11,0,161,179,210,casme2/sub17/EP02_11/img161.jpg,casme2/sub17/EP02_11/img179.jpg,casme2/sub17/EP02_11/img210.jpg,casme2_sub17,disgust
565,casme2,sub17,EP02_11,0,161,180,210,casme2/sub17/EP02_11/img161.jpg,casme2/sub17/EP02_11/img180.jpg,casme2/sub17/EP02_11/img210.jpg,casme2_sub17,disgust
566,casme2,sub17,EP02_11,0,161,182,210,casme2/sub17/EP02_11/img161.jpg,casme2/sub17/EP02_11/img182.jpg,casme2/sub17/EP02_11/img210.jpg,casme2_sub17,disgust
567,casme2,sub17,EP02_11,0,161,183,210,casme2/sub17/EP02_11/img161.jpg,casme2/sub17/EP02_11/img183.jpg,casme2/sub17/EP02_11/img210.jpg,casme2_sub17,disgust
568,casme2,sub17,EP02_18f,3,91,132,181,casme2/sub17/EP02_18f/img91.jpg,casme2/sub17/EP02_18f/img132.jpg,casme2/sub17/EP02_18f/img181.jpg,casme2_sub17,repression
569,casme2,sub17,EP02_18f,3,91,133,181,casme2/sub17/EP02_18f/img91.jpg,casme2/sub17/EP02_18f/img133.jpg,casme2/sub17/EP02_18f/img181.jpg,casme2_sub17,repression
570,casme2,sub17,EP02_18f,3,91,135,181,casme2/sub17/EP02_18f/img91.jpg,casme2/sub17/EP02_18f/img135.jpg,casme2/sub17/EP02_18f/img181.jpg,casme2_sub17,repression
571,casme2,sub17,EP02_18f,3,91,136,181,casme2/sub17/EP02_18f/img91.jpg,casme2/sub17/EP02_18f/img136.jpg,casme2/sub17/EP02_18f/img181.jpg,casme2_sub17,repression
572,casme2,sub17,EP03_02,0,118,137,161,casme2/sub17/EP03_02/img118.jpg,casme2/sub17/EP03_02/img137.jpg,casme2/sub17/EP03_02/img161.jpg,casme2_sub17,disgust
573,casme2,sub17,EP03_02,0,118,138,161,casme2/sub17/EP03_02/img118.jpg,casme2/sub17/EP03_02/img138.jpg,casme2/sub17/EP03_02/img161.jpg,casme2_sub17,disgust
574,casme2,sub17,EP03_02,0,118,140,161,casme2/sub17/EP03_02/img118.jpg,casme2/sub17/EP03_02/img140.jpg,casme2/sub17/EP03_02/img161.jpg,casme2_sub17,disgust
575,casme2,sub17,EP03_02,0,118,141,161,casme2/sub17/EP03_02/img118.jpg,casme2/sub17/EP03_02/img141.jpg,casme2/sub17/EP03_02/img161.jpg,casme2_sub17,disgust
576,casme2,sub17,EP03_09,1,96,130,161,casme2/sub17/EP03_09/img96.jpg,casme2/sub17/EP03_09/img130.jpg,casme2/sub17/EP03_09/img161.jpg,casme2_sub17,happiness
577,casme2,sub17,EP03_09,1,96,131,161,casme2/sub17/EP03_09/img96.jpg,casme2/sub17/EP03_09/img131.jpg,casme2/sub17/EP03_09/img161.jpg,casme2_sub17,happiness
578,casme2,sub17,EP03_09,1,96,133,161,casme2/sub17/EP03_09/img96.jpg,casme2/sub17/EP03_09/img133.jpg,casme2/sub17/EP03_09/img161.jpg,casme2_sub17,happiness
579,casme2,sub17,EP03_09,1,96,134,161,casme2/sub17/EP03_09/img96.jpg,casme2/sub17/EP03_09/img134.jpg,casme2/sub17/EP03_09/img161.jpg,casme2_sub17,happiness
580,casme2,sub17,EP05_02,1,25,89,121,casme2/sub17/EP05_02/img25.jpg,casme2/sub17/EP05_02/img89.jpg,casme2/sub17/EP05_02/img121.jpg,casme2_sub17,happiness
581,casme2,sub17,EP05_02,1,25,90,121,casme2/sub17/EP05_02/img25.jpg,casme2/sub17/EP05_02/img90.jpg,casme2/sub17/EP05_02/img121.jpg,casme2_sub17,happiness
582,casme2,sub17,EP05_02,1,25,92,121,casme2/sub17/EP05_02/img25.jpg,casme2/sub17/EP05_02/img92.jpg,casme2/sub17/EP05_02/img121.jpg,casme2_sub17,happiness
583,casme2,sub17,EP05_02,1,25,93,121,casme2/sub17/EP05_02/img25.jpg,casme2/sub17/EP05_02/img93.jpg,casme2/sub17/EP05_02/img121.jpg,casme2_sub17,happiness
584,casme2,sub17,EP05_03,1,21,54,101,casme2/sub17/EP05_03/img21.jpg,casme2/sub17/EP05_03/img54.jpg,casme2/sub17/EP05_03/img101.jpg,casme2_sub17,happiness
585,casme2,sub17,EP05_03,1,21,55,101,casme2/sub17/EP05_03/img21.jpg,casme2/sub17/EP05_03/img55.jpg,casme2/sub17/EP05_03/img101.jpg,casme2_sub17,happiness
586,casme2,sub17,EP05_03,1,21,57,101,casme2/sub17/EP05_03/img21.jpg,casme2/sub17/EP05_03/img57.jpg,casme2/sub17/EP05_03/img101.jpg,casme2_sub17,happiness
587,casme2,sub17,EP05_03,1,21,58,101,casme2/sub17/EP05_03/img21.jpg,casme2/sub17/EP05_03/img58.jpg,casme2/sub17/EP05_03/img101.jpg,casme2_sub17,happiness
588,casme2,sub17,EP05_03f,3,11,57,76,casme2/sub17/EP05_03f/img11.jpg,casme2/sub17/EP05_03f/img57.jpg,casme2/sub17/EP05_03f/img76.jpg,casme2_sub17,repression
589,casme2,sub17,EP05_03f,3,11,58,76,casme2/sub17/EP05_03f/img11.jpg,casme2/sub17/EP05_03f/img58.jpg,casme2/sub17/EP05_03f/img76.jpg,casme2_sub17,repression
590,casme2,sub17,EP05_03f,3,11,60,76,casme2/sub17/EP05_03f/img11.jpg,casme2/sub17/EP05_03f/img60.jpg,casme2/sub17/EP05_03f/img76.jpg,casme2_sub17,repression
591,casme2,sub17,EP05_03f,3,11,61,76,casme2/sub17/EP05_03f/img11.jpg,casme2/sub17/EP05_03f/img61.jpg,casme2/sub17/EP05_03f/img76.jpg,casme2_sub17,repression
592,casme2,sub17,EP05_04,3,6,37,71,casme2/sub17/EP05_04/img6.jpg,casme2/sub17/EP05_04/img37.jpg,casme2/sub17/EP05_04/img71.jpg,casme2_sub17,repression
593,casme2,sub17,EP05_04,3,6,38,71,casme2/sub17/EP05_04/img6.jpg,casme2/sub17/EP05_04/img38.jpg,casme2/sub17/EP05_04/img71.jpg,casme2_sub17,repression
594,casme2,sub17,EP05_04,3,6,40,71,casme2/sub17/EP05_04/img6.jpg,casme2/sub17/EP05_04/img40.jpg,casme2/sub17/EP05_04/img71.jpg,casme2_sub17,repression
595,casme2,sub17,EP05_04,3,6,41,71,casme2/sub17/EP05_04/img6.jpg,casme2/sub17/EP05_04/img41.jpg,casme2/sub17/EP05_04/img71.jpg,casme2_sub17,repression
596,casme2,sub17,EP05_09,3,121,142,196,casme2/sub17/EP05_09/img121.jpg,casme2/sub17/EP05_09/img142.jpg,casme2/sub17/EP05_09/img196.jpg,casme2_sub17,repression
597,casme2,sub17,EP05_09,3,121,143,196,casme2/sub17/EP05_09/img121.jpg,casme2/sub17/EP05_09/img143.jpg,casme2/sub17/EP05_09/img196.jpg,casme2_sub17,repression
598,casme2,sub17,EP05_09,3,121,145,196,casme2/sub17/EP05_09/img121.jpg,casme2/sub17/EP05_09/img145.jpg,casme2/sub17/EP05_09/img196.jpg,casme2_sub17,repression
599,casme2,sub17,EP05_09,3,121,146,196,casme2/sub17/EP05_09/img121.jpg,casme2/sub17/EP05_09/img146.jpg,casme2/sub17/EP05_09/img196.jpg,casme2_sub17,repression
600,casme2,sub17,EP05_10,3,111,127,151,casme2/sub17/EP05_10/img111.jpg,casme2/sub17/EP05_10/img127.jpg,casme2/sub17/EP05_10/img151.jpg,casme2_sub17,repression
601,casme2,sub17,EP05_10,3,111,128,151,casme2/sub17/EP05_10/img111.jpg,casme2/sub17/EP05_10/img128.jpg,casme2/sub17/EP05_10/img151.jpg,casme2_sub17,repression
602,casme2,sub17,EP05_10,3,111,130,151,casme2/sub17/EP05_10/img111.jpg,casme2/sub17/EP05_10/img130.jpg,casme2/sub17/EP05_10/img151.jpg,casme2_sub17,repression
603,casme2,sub17,EP05_10,3,111,131,151,casme2/sub17/EP05_10/img111.jpg,casme2/sub17/EP05_10/img131.jpg,casme2/sub17/EP05_10/img151.jpg,casme2_sub17,repression
604,casme2,sub17,EP06_04,0,71,89,161,casme2/sub17/EP06_04/img71.jpg,casme2/sub17/EP06_04/img89.jpg,casme2/sub17/EP06_04/img161.jpg,casme2_sub17,disgust
605,casme2,sub17,EP06_04,0,71,90,161,casme2/sub17/EP06_04/img71.jpg,casme2/sub17/EP06_04/img90.jpg,casme2/sub17/EP06_04/img161.jpg,casme2_sub17,disgust
606,casme2,sub17,EP06_04,0,71,92,161,casme2/sub17/EP06_04/img71.jpg,casme2/sub17/EP06_04/img92.jpg,casme2/sub17/EP06_04/img161.jpg,casme2_sub17,disgust
607,casme2,sub17,EP06_04,0,71,93,161,casme2/sub17/EP06_04/img71.jpg,casme2/sub17/EP06_04/img93.jpg,casme2/sub17/EP06_04/img161.jpg,casme2_sub17,disgust
608,casme2,sub17,EP06_07,1,216,223,246,casme2/sub17/EP06_07/img216.jpg,casme2/sub17/EP06_07/img223.jpg,casme2/sub17/EP06_07/img246.jpg,casme2_sub17,happiness
609,casme2,sub17,EP06_07,1,216,224,246,casme2/sub17/EP06_07/img216.jpg,casme2/sub17/EP06_07/img224.jpg,casme2/sub17/EP06_07/img246.jpg,casme2_sub17,happiness
610,casme2,sub17,EP06_07,1,216,226,246,casme2/sub17/EP06_07/img216.jpg,casme2/sub17/EP06_07/img226.jpg,casme2/sub17/EP06_07/img246.jpg,casme2_sub17,happiness
611,casme2,sub17,EP06_07,1,216,227,246,casme2/sub17/EP06_07/img216.jpg,casme2/sub17/EP06_07/img227.jpg,casme2/sub17/EP06_07/img246.jpg,casme2_sub17,happiness
612,casme2,sub17,EP06_08,3,156,192,231,casme2/sub17/EP06_08/img156.jpg,casme2/sub17/EP06_08/img192.jpg,casme2/sub17/EP06_08/img231.jpg,casme2_sub17,repression
613,casme2,sub17,EP06_08,3,156,193,231,casme2/sub17/EP06_08/img156.jpg,casme2/sub17/EP06_08/img193.jpg,casme2/sub17/EP06_08/img231.jpg,casme2_sub17,repression
614,casme2,sub17,EP06_08,3,156,195,231,casme2/sub17/EP06_08/img156.jpg,casme2/sub17/EP06_08/img195.jpg,casme2/sub17/EP06_08/img231.jpg,casme2_sub17,repression
615,casme2,sub17,EP06_08,3,156,196,231,casme2/sub17/EP06_08/img156.jpg,casme2/sub17/EP06_08/img196.jpg,casme2/sub17/EP06_08/img231.jpg,casme2_sub17,repression
616,casme2,sub17,EP07_01,0,21,69,115,casme2/sub17/EP07_01/img21.jpg,casme2/sub17/EP07_01/img69.jpg,casme2/sub17/EP07_01/img115.jpg,casme2_sub17,disgust
617,casme2,sub17,EP07_01,0,21,70,115,casme2/sub17/EP07_01/img21.jpg,casme2/sub17/EP07_01/img70.jpg,casme2/sub17/EP07_01/img115.jpg,casme2_sub17,disgust
618,casme2,sub17,EP07_01,0,21,72,115,casme2/sub17/EP07_01/img21.jpg,casme2/sub17/EP07_01/img72.jpg,casme2/sub17/EP07_01/img115.jpg,casme2_sub17,disgust
619,casme2,sub17,EP07_01,0,21,73,115,casme2/sub17/EP07_01/img21.jpg,casme2/sub17/EP07_01/img73.jpg,casme2/sub17/EP07_01/img115.jpg,casme2_sub17,disgust
620,casme2,sub17,EP08_02,0,21,64,88,casme2/sub17/EP08_02/img21.jpg,casme2/sub17/EP08_02/img64.jpg,casme2/sub17/EP08_02/img88.jpg,casme2_sub17,disgust
621,casme2,sub17,EP08_02,0,21,65,88,casme2/sub17/EP08_02/img21.jpg,casme2/sub17/EP08_02/img65.jpg,casme2/sub17/EP08_02/img88.jpg,casme2_sub17,disgust
622,casme2,sub17,EP08_02,0,21,67,88,casme2/sub17/EP08_02/img21.jpg,casme2/sub17/EP08_02/img67.jpg,casme2/sub17/EP08_02/img88.jpg,casme2_sub17,disgust
623,casme2,sub17,EP08_02,0,21,68,88,casme2/sub17/EP08_02/img21.jpg,casme2/sub17/EP08_02/img68.jpg,casme2/sub17/EP08_02/img88.jpg,casme2_sub17,disgust
624,casme2,sub17,EP08_03,4,51,67,84,casme2/sub17/EP08_03/img51.jpg,casme2/sub17/EP08_03/img67.jpg,casme2/sub17/EP08_03/img84.jpg,casme2_sub17,others
625,casme2,sub17,EP08_03,4,51,68,84,casme2/sub17/EP08_03/img51.jpg,casme2/sub17/EP08_03/img68.jpg,casme2/sub17/EP08_03/img84.jpg,casme2_sub17,others
626,casme2,sub17,EP08_03,4,51,70,84,casme2/sub17/EP08_03/img51.jpg,casme2/sub17/EP08_03/img70.jpg,casme2/sub17/EP08_03/img84.jpg,casme2_sub17,others
627,casme2,sub17,EP08_03,4,51,71,84,casme2/sub17/EP08_03/img51.jpg,casme2/sub17/EP08_03/img71.jpg,casme2/sub17/EP08_03/img84.jpg,casme2_sub17,others
628,casme2,sub17,EP10_06,3,104,119,161,casme2/sub17/EP10_06/img104.jpg,casme2/sub17/EP10_06/img119.jpg,casme2/sub17/EP10_06/img161.jpg,casme2_sub17,repression
629,casme2,sub17,EP10_06,3,104,120,161,casme2/sub17/EP10_06/img104.jpg,casme2/sub17/EP10_06/img120.jpg,casme2/sub17/EP10_06/img161.jpg,casme2_sub17,repression
630,casme2,sub17,EP10_06,3,104,122,161,casme2/sub17/EP10_06/img104.jpg,casme2/sub17/EP10_06/img122.jpg,casme2/sub17/EP10_06/img161.jpg,casme2_sub17,repression
631,casme2,sub17,EP10_06,3,104,123,161,casme2/sub17/EP10_06/img104.jpg,casme2/sub17/EP10_06/img123.jpg,casme2/sub17/EP10_06/img161.jpg,casme2_sub17,repression
632,casme2,sub17,EP11_01,0,9,29,53,casme2/sub17/EP11_01/img9.jpg,casme2/sub17/EP11_01/img29.jpg,casme2/sub17/EP11_01/img53.jpg,casme2_sub17,disgust
633,casme2,sub17,EP11_01,0,9,30,53,casme2/sub17/EP11_01/img9.jpg,casme2/sub17/EP11_01/img30.jpg,casme2/sub17/EP11_01/img53.jpg,casme2_sub17,disgust
634,casme2,sub17,EP11_01,0,9,32,53,casme2/sub17/EP11_01/img9.jpg,casme2/sub17/EP11_01/img32.jpg,casme2/sub17/EP11_01/img53.jpg,casme2_sub17,disgust
635,casme2,sub17,EP11_01,0,9,33,53,casme2/sub17/EP11_01/img9.jpg,casme2/sub17/EP11_01/img33.jpg,casme2/sub17/EP11_01/img53.jpg,casme2_sub17,disgust
636,casme2,sub17,EP11_02,0,36,79,121,casme2/sub17/EP11_02/img36.jpg,casme2/sub17/EP11_02/img79.jpg,casme2/sub17/EP11_02/img121.jpg,casme2_sub17,disgust
637,casme2,sub17,EP11_02,0,36,80,121,casme2/sub17/EP11_02/img36.jpg,casme2/sub17/EP11_02/img80.jpg,casme2/sub17/EP11_02/img121.jpg,casme2_sub17,disgust
638,casme2,sub17,EP11_02,0,36,82,121,casme2/sub17/EP11_02/img36.jpg,casme2/sub17/EP11_02/img82.jpg,casme2/sub17/EP11_02/img121.jpg,casme2_sub17,disgust
639,casme2,sub17,EP11_02,0,36,83,121,casme2/sub17/EP11_02/img36.jpg,casme2/sub17/EP11_02/img83.jpg,casme2/sub17/EP11_02/img121.jpg,casme2_sub17,disgust
640,casme2,sub17,EP12_03,3,131,154,184,casme2/sub17/EP12_03/img131.jpg,casme2/sub17/EP12_03/img154.jpg,casme2/sub17/EP12_03/img184.jpg,casme2_sub17,repression
641,casme2,sub17,EP12_03,3,131,155,184,casme2/sub17/EP12_03/img131.jpg,casme2/sub17/EP12_03/img155.jpg,casme2/sub17/EP12_03/img184.jpg,casme2_sub17,repression
642,casme2,sub17,EP12_03,3,131,157,184,casme2/sub17/EP12_03/img131.jpg,casme2/sub17/EP12_03/img157.jpg,casme2/sub17/EP12_03/img184.jpg,casme2_sub17,repression
643,casme2,sub17,EP12_03,3,131,158,184,casme2/sub17/EP12_03/img131.jpg,casme2/sub17/EP12_03/img158.jpg,casme2/sub17/EP12_03/img184.jpg,casme2_sub17,repression
644,casme2,sub17,EP13_01,4,146,162,191,casme2/sub17/EP13_01/img146.jpg,casme2/sub17/EP13_01/img162.jpg,casme2/sub17/EP13_01/img191.jpg,casme2_sub17,others
645,casme2,sub17,EP13_01,4,146,163,191,casme2/sub17/EP13_01/img146.jpg,casme2/sub17/EP13_01/img163.jpg,casme2/sub17/EP13_01/img191.jpg,casme2_sub17,others
646,casme2,sub17,EP13_01,4,146,165,191,casme2/sub17/EP13_01/img146.jpg,casme2/sub17/EP13_01/img165.jpg,casme2/sub17/EP13_01/img191.jpg,casme2_sub17,others
647,casme2,sub17,EP13_01,4,146,166,191,casme2/sub17/EP13_01/img146.jpg,casme2/sub17/EP13_01/img166.jpg,casme2/sub17/EP13_01/img191.jpg,casme2_sub17,others
648,casme2,sub17,EP13_03,0,51,77,136,casme2/sub17/EP13_03/img51.jpg,casme2/sub17/EP13_03/img77.jpg,casme2/sub17/EP13_03/img136.jpg,casme2_sub17,disgust
649,casme2,sub17,EP13_03,0,51,78,136,casme2/sub17/EP13_03/img51.jpg,casme2/sub17/EP13_03/img78.jpg,casme2/sub17/EP13_03/img136.jpg,casme2_sub17,disgust
650,casme2,sub17,EP13_03,0,51,80,136,casme2/sub17/EP13_03/img51.jpg,casme2/sub17/EP13_03/img80.jpg,casme2/sub17/EP13_03/img136.jpg,casme2_sub17,disgust
651,casme2,sub17,EP13_03,0,51,81,136,casme2/sub17/EP13_03/img51.jpg,casme2/sub17/EP13_03/img81.jpg,casme2/sub17/EP13_03/img136.jpg,casme2_sub17,disgust
652,casme2,sub17,EP13_04,0,86,102,121,casme2/sub17/EP13_04/img86.jpg,casme2/sub17/EP13_04/img102.jpg,casme2/sub17/EP13_04/img121.jpg,casme2_sub17,disgust
653,casme2,sub17,EP13_04,0,86,103,121,casme2/sub17/EP13_04/img86.jpg,casme2/sub17/EP13_04/img103.jpg,casme2/sub17/EP13_04/img121.jpg,casme2_sub17,disgust
654,casme2,sub17,EP13_04,0,86,105,121,casme2/sub17/EP13_04/img86.jpg,casme2/sub17/EP13_04/img105.jpg,casme2/sub17/EP13_04/img121.jpg,casme2_sub17,disgust
655,casme2,sub17,EP13_04,0,86,106,121,casme2/sub17/EP13_04/img86.jpg,casme2/sub17/EP13_04/img106.jpg,casme2/sub17/EP13_04/img121.jpg,casme2_sub17,disgust
656,casme2,sub17,EP13_06,0,86,107,131,casme2/sub17/EP13_06/img86.jpg,casme2/sub17/EP13_06/img107.jpg,casme2/sub17/EP13_06/img131.jpg,casme2_sub17,disgust
657,casme2,sub17,EP13_06,0,86,108,131,casme2/sub17/EP13_06/img86.jpg,casme2/sub17/EP13_06/img108.jpg,casme2/sub17/EP13_06/img131.jpg,casme2_sub17,disgust
658,casme2,sub17,EP13_06,0,86,110,131,casme2/sub17/EP13_06/img86.jpg,casme2/sub17/EP13_06/img110.jpg,casme2/sub17/EP13_06/img131.jpg,casme2_sub17,disgust
659,casme2,sub17,EP13_06,0,86,111,131,casme2/sub17/EP13_06/img86.jpg,casme2/sub17/EP13_06/img111.jpg,casme2/sub17/EP13_06/img131.jpg,casme2_sub17,disgust
660,casme2,sub17,EP13_09,1,6,44,101,casme2/sub17/EP13_09/img6.jpg,casme2/sub17/EP13_09/img44.jpg,casme2/sub17/EP13_09/img101.jpg,casme2_sub17,happiness
661,casme2,sub17,EP13_09,1,6,45,101,casme2/sub17/EP13_09/img6.jpg,casme2/sub17/EP13_09/img45.jpg,casme2/sub17/EP13_09/img101.jpg,casme2_sub17,happiness
662,casme2,sub17,EP13_09,1,6,47,101,casme2/sub17/EP13_09/img6.jpg,casme2/sub17/EP13_09/img47.jpg,casme2/sub17/EP13_09/img101.jpg,casme2_sub17,happiness
663,casme2,sub17,EP13_09,1,6,48,101,casme2/sub17/EP13_09/img6.jpg,casme2/sub17/EP13_09/img48.jpg,casme2/sub17/EP13_09/img101.jpg,casme2_sub17,happiness
664,casme2,sub17,EP15_04,3,109,129,185,casme2/sub17/EP15_04/img109.jpg,casme2/sub17/EP15_04/img129.jpg,casme2/sub17/EP15_04/img185.jpg,casme2_sub17,repression
665,casme2,sub17,EP15_04,3,109,130,185,casme2/sub17/EP15_04/img109.jpg,casme2/sub17/EP15_04/img130.jpg,casme2/sub17/EP15_04/img185.jpg,casme2_sub17,repression
666,casme2,sub17,EP15_04,3,109,132,185,casme2/sub17/EP15_04/img109.jpg,casme2/sub17/EP15_04/img132.jpg,casme2/sub17/EP15_04/img185.jpg,casme2_sub17,repression
667,casme2,sub17,EP15_04,3,109,133,185,casme2/sub17/EP15_04/img109.jpg,casme2/sub17/EP15_04/img133.jpg,casme2/sub17/EP15_04/img185.jpg,casme2_sub17,repression
668,casme2,sub17,EP15_05,4,21,47,66,casme2/sub17/EP15_05/img21.jpg,casme2/sub17/EP15_05/img47.jpg,casme2/sub17/EP15_05/img66.jpg,casme2_sub17,others
669,casme2,sub17,EP15_05,4,21,48,66,casme2/sub17/EP15_05/img21.jpg,casme2/sub17/EP15_05/img48.jpg,casme2/sub17/EP15_05/img66.jpg,casme2_sub17,others
670,casme2,sub17,EP15_05,4,21,50,66,casme2/sub17/EP15_05/img21.jpg,casme2/sub17/EP15_05/img50.jpg,casme2/sub17/EP15_05/img66.jpg,casme2_sub17,others
671,casme2,sub17,EP15_05,4,21,51,66,casme2/sub17/EP15_05/img21.jpg,casme2/sub17/EP15_05/img51.jpg,casme2/sub17/EP15_05/img66.jpg,casme2_sub17,others
672,casme2,sub17,EP16_01f,0,8,27,71,casme2/sub17/EP16_01f/img8.jpg,casme2/sub17/EP16_01f/img27.jpg,casme2/sub17/EP16_01f/img71.jpg,casme2_sub17,disgust
673,casme2,sub17,EP16_01f,0,8,28,71,casme2/sub17/EP16_01f/img8.jpg,casme2/sub17/EP16_01f/img28.jpg,casme2/sub17/EP16_01f/img71.jpg,casme2_sub17,disgust
674,casme2,sub17,EP16_01f,0,8,30,71,casme2/sub17/EP16_01f/img8.jpg,casme2/sub17/EP16_01f/img30.jpg,casme2/sub17/EP16_01f/img71.jpg,casme2_sub17,disgust
675,casme2,sub17,EP16_01f,0,8,31,71,casme2/sub17/EP16_01f/img8.jpg,casme2/sub17/EP16_01f/img31.jpg,casme2/sub17/EP16_01f/img71.jpg,casme2_sub17,disgust
676,casme2,sub17,EP18_07,0,36,67,103,casme2/sub17/EP18_07/img36.jpg,casme2/sub17/EP18_07/img67.jpg,casme2/sub17/EP18_07/img103.jpg,casme2_sub17,disgust
677,casme2,sub17,EP18_07,0,36,68,103,casme2/sub17/EP18_07/img36.jpg,casme2/sub17/EP18_07/img68.jpg,casme2/sub17/EP18_07/img103.jpg,casme2_sub17,disgust
678,casme2,sub17,EP18_07,0,36,70,103,casme2/sub17/EP18_07/img36.jpg,casme2/sub17/EP18_07/img70.jpg,casme2/sub17/EP18_07/img103.jpg,casme2_sub17,disgust
679,casme2,sub17,EP18_07,0,36,71,103,casme2/sub17/EP18_07/img36.jpg,casme2/sub17/EP18_07/img71.jpg,casme2/sub17/EP18_07/img103.jpg,casme2_sub17,disgust
680,casme2,sub18,EP08_01,4,111,137,147,casme2/sub18/EP08_01/img111.jpg,casme2/sub18/EP08_01/img137.jpg,casme2/sub18/EP08_01/img147.jpg,casme2_sub18,others
681,casme2,sub18,EP08_01,4,111,138,147,casme2/sub18/EP08_01/img111.jpg,casme2/sub18/EP08_01/img138.jpg,casme2/sub18/EP08_01/img147.jpg,casme2_sub18,others
682,casme2,sub18,EP08_01,4,111,140,147,casme2/sub18/EP08_01/img111.jpg,casme2/sub18/EP08_01/img140.jpg,casme2/sub18/EP08_01/img147.jpg,casme2_sub18,others
683,casme2,sub18,EP08_01,4,111,141,147,casme2/sub18/EP08_01/img111.jpg,casme2/sub18/EP08_01/img141.jpg,casme2/sub18/EP08_01/img147.jpg,casme2_sub18,others
684,casme2,sub18,EP18_01,4,66,89,126,casme2/sub18/EP18_01/img66.jpg,casme2/sub18/EP18_01/img89.jpg,casme2/sub18/EP18_01/img126.jpg,casme2_sub18,others
685,casme2,sub18,EP18_01,4,66,90,126,casme2/sub18/EP18_01/img66.jpg,casme2/sub18/EP18_01/img90.jpg,casme2/sub18/EP18_01/img126.jpg,casme2_sub18,others
686,casme2,sub18,EP18_01,4,66,92,126,casme2/sub18/EP18_01/img66.jpg,casme2/sub18/EP18_01/img92.jpg,casme2/sub18/EP18_01/img126.jpg,casme2_sub18,others
687,casme2,sub18,EP18_01,4,66,93,126,casme2/sub18/EP18_01/img66.jpg,casme2/sub18/EP18_01/img93.jpg,casme2/sub18/EP18_01/img126.jpg,casme2_sub18,others
688,casme2,sub18,EP19_01,4,95,119,140,casme2/sub18/EP19_01/img95.jpg,casme2/sub18/EP19_01/img119.jpg,casme2/sub18/EP19_01/img140.jpg,casme2_sub18,others
689,casme2,sub18,EP19_01,4,95,120,140,casme2/sub18/EP19_01/img95.jpg,casme2/sub18/EP19_01/img120.jpg,casme2/sub18/EP19_01/img140.jpg,casme2_sub18,others
690,casme2,sub18,EP19_01,4,95,122,140,casme2/sub18/EP19_01/img95.jpg,casme2/sub18/EP19_01/img122.jpg,casme2/sub18/EP19_01/img140.jpg,casme2_sub18,others
691,casme2,sub18,EP19_01,4,95,123,140,casme2/sub18/EP19_01/img95.jpg,casme2/sub18/EP19_01/img123.jpg,casme2/sub18/EP19_01/img140.jpg,casme2_sub18,others
692,casme2,sub19,EP01_01f,1,121,187,220,casme2/sub19/EP01_01f/img121.jpg,casme2/sub19/EP01_01f/img187.jpg,casme2/sub19/EP01_01f/img220.jpg,casme2_sub19,happiness
693,casme2,sub19,EP01_01f,1,121,188,220,casme2/sub19/EP01_01f/img121.jpg,casme2/sub19/EP01_01f/img188.jpg,casme2/sub19/EP01_01f/img220.jpg,casme2_sub19,happiness
694,casme2,sub19,EP01_01f,1,121,190,220,casme2/sub19/EP01_01f/img121.jpg,casme2/sub19/EP01_01f/img190.jpg,casme2/sub19/EP01_01f/img220.jpg,casme2_sub19,happiness
695,casme2,sub19,EP01_01f,1,121,191,220,casme2/sub19/EP01_01f/img121.jpg,casme2/sub19/EP01_01f/img191.jpg,casme2/sub19/EP01_01f/img220.jpg,casme2_sub19,happiness
696,casme2,sub19,EP01_02f,1,36,59,127,casme2/sub19/EP01_02f/img36.jpg,casme2/sub19/EP01_02f/img59.jpg,casme2/sub19/EP01_02f/img127.jpg,casme2_sub19,happiness
